Protein,RNA,Label
Q15633,LINC00623,1
Q15633,FLG-AS1,1
Q15633,LINC00970,1
Q15633,GAS5,1
Q15633,GAS5-AS1,1
Q15633,RC3H1-IT1,1
Q15633,MIR181A1HG,1
Q15633,LINC00303,1
Q15633,SMYD3-IT1,1
Q15633,IDI2-AS1,1
Q15633,PROSER2-AS1,1
Q15633,VIM-AS1,1
Q15633,WAC-AS1,1
Q15633,ZEB1-AS1,1
Q15633,TMEM72-AS1,1
Q15633,LINC00842,1
Q15633,LINC00856,1
Q15633,NUTM2A-AS1,1
Q15633,DNMBP-AS1,1
Q15633,TLX1NB,1
Q15633,KCNIP2-AS1,1
Q15633,AP006621.5,1
Q15633,KRTAP5-AS1,1
Q15633,TMEM9B-AS1,1
Q15633,MRVI1-AS1,1
Q15633,AP000640.2,1
Q15633,SNHG1,1
Q15633,NEAT1,1
Q15633,MALAT1,1
Q15633,KCTD21-AS1,1
Q15633,RAB30-AS1,1
Q15633,DISC1FP1,1
Q15633,JRKL-AS1,1
Q15633,ALG9-IT1,1
Q15633,AP003025.2,1
Q15633,LINC00612,1
Q15633,DENND5B-AS1,1
Q15633,BCDIN3D-AS1,1
Q15633,CLLU1,1
Q15633,PXN-AS1,1
Q15633,LINC00507,1
Q15633,ZDHHC20-IT1,1
Q15633,SPATA13,1
Q15633,USP12-AS2,1
Q15633,LINC00426,1
Q15633,TPT1-AS1,1
Q15633,DLEU2,1
Q15633,DLEU1,1
Q15633,PCDH9-AS2,1
Q15633,LINC00393,1
Q15633,RNF219-AS1,1
Q15633,LINC00331,1
Q15633,LINC00433,1
Q15633,UBAC2-AS1,1
Q15633,PCCA-AS1,1
Q15633,NALCN-AS1,1
Q15633,FAM155A-IT1,1
Q15633,COL4A2-AS1,1
Q15633,ANKRD10-IT1,1
Q15633,FRMD6-AS2,1
Q15633,KTN1-AS1,1
Q15633,HIF1A-AS2,1
Q15633,GOLGA8M,1
Q15633,RAD51-AS1,1
Q15633,OIP5-AS1,1
Q15633,GABPB1-AS1,1
Q15633,USP3-AS1,1
Q15633,IQCH-AS1,1
Q15633,PRC1-AS1,1
Q15633,NR2F2-AS1,1
Q15633,AL022341.1,1
Q15633,AC141586.5,1
Q15633,U91319.1,1
Q15633,LINC00273,1
Q15633,AC009120.4,1
Q15633,AC009120.6,1
Q15633,AC009120.3,1
Q15633,AC009120.5,1
Q15633,LINC00311,1
Q15633,FAM157C,1
Q15633,COX10-AS1,1
Q15633,AC122129.1,1
Q15633,SPAG5-AS1,1
Q15633,AC091132.1,1
Q15633,AC091133.1,1
Q15633,LINC00511,1
Q15633,SNHG16,1
Q15633,LDLRAD4-AS1,1
Q15633,RBFADN,1
Q15633,LINC00663,1
Q15633,AF038458.3,1
Q15633,AC008982.2,1
Q15633,LENG8-AS1,1
Q15633,AC006115.3,1
Q15633,AC020915.2,1
Q15633,AC019118.2,1
Q15633,LINC00299,1
Q15633,AC096559.1,1
Q15633,AC008278.2,1
Q15633,DNAJC27-AS1,1
Q15633,LINC00486,1
Q15633,SLC8A1-AS1,1
Q15633,AC012370.2,1
Q15633,AC007389.3,1
Q15633,PCBP1-AS1,1
Q15633,DGUOK-AS1,1
Q15633,AC011754.1,1
Q15633,LINC00342,1
Q15633,AC159540.2,1
Q15633,AC092168.2,1
Q15633,AC068491.2,1
Q15633,AC017002.1,1
Q15633,AC017002.2,1
Q15633,AC017074.2,1
Q15633,AC010982.1,1
Q15633,TEX41,1
Q15633,AC104088.1,1
Q15633,AC074286.1,1
Q15633,AC007319.1,1
Q15633,AC098617.1,1
Q15633,AC064834.1,1
Q15633,CFLAR-AS1,1
Q15633,AC007879.2,1
Q15633,AC006994.2,1
Q15633,AC131097.3,1
Q15633,SNAP25-AS1,1
Q15633,FAM182B,1
Q15633,ITCH-IT1,1
Q15633,SNHG17,1
Q15633,LINC00494,1
Q15633,ZFAS1,1
Q15633,AC006076.1,1
Q15633,LINC00266-1,1
Q15633,SAMSN1-AS1,1
Q15633,AP001172.2,1
Q15633,LINC00159,1
Q15633,TTC3-AS1,1
Q15633,LINC00114,1
Q15633,BRWD1-IT1,1
Q15633,DSCAM-IT1,1
Q15633,COL18A1-AS1,1
Q15633,TTC28-AS1,1
Q15633,C22orf34,1
Q15633,AC090044.1,1
Q15633,AC026202.3,1
Q15633,GRM7-AS3,1
Q15633,LMCD1-AS1,1
Q15633,AC018832.1,1
Q15633,FGD5-AS1,1
Q15633,AC144521.1,1
Q15633,C3orf35,1
Q15633,KIF9-AS1,1
Q15633,RHOA-IT1,1
Q15633,ADAMTS9-AS2,1
Q15633,MAGI1-AS1,1
Q15633,LINC00971,1
Q15633,LINC00882,1
Q15633,LINC00903,1
Q15633,IL20RB-AS1,1
Q15633,WWTR1-AS1,1
Q15633,LINC00886,1
Q15633,IQCJ-SCHIP1-AS1,1
Q15633,TERC,1
Q15633,LINC00501,1
Q15633,LINC00578,1
Q15633,AC007620.3,1
Q15633,SOX2-OT,1
Q15633,TM4SF19-AS1,1
Q15633,NCBP2-AS1,1
Q15633,AC024560.3,1
Q15633,NOP14-AS1,1
Q15633,STX18-AS1,1
Q15633,DANCR,1
Q15633,AC004053.1,1
Q15633,LEF1-AS1,1
Q15633,RPL34-AS1,1
Q15633,SNHG8,1
Q15633,SLC7A11-AS1,1
Q15633,LINC00499,1
Q15633,LINC00290,1
Q15633,AC108142.1,1
Q15633,VCAN-AS1,1
Q15633,MEF2C-AS1,1
Q15633,LUCAT1,1
Q15633,STARD4-AS1,1
Q15633,TRIM36-IT1,1
Q15633,C5orf56,1
Q15633,AC005355.1,1
Q15633,SAP30L-AS1,1
Q15633,LINC00847,1
Q15633,CTC-338M12.4,1
Q15633,AC138035.2,1
Q15633,ELOVL2-AS1,1
Q15633,HCG18,1
Q15633,HCG20,1
Q15633,LINC00243,1
Q15633,HCG27,1
Q15633,HCP5,1
Q15633,KCNQ5-IT1,1
Q15633,OOEP-AS1,1
Q15633,SNHG5,1
Q15633,LINC00222,1
Q15633,TRAF3IP2-AS1,1
Q15633,STXBP5-AS1,1
Q15633,PSMG3-AS1,1
Q15633,AC092171.4,1
Q15633,RNF216-IT1,1
Q15633,POLR2J4,1
Q15633,AC073130.3,1
Q15633,ST7-OT4,1
Q15633,ST7-AS2,1
Q15633,AC058791.1,1
Q15633,AC015987.1,1
Q15633,ATP6V0E2-AS1,1
Q15633,FAM66D,1
Q15633,LZTS1-AS1,1
Q15633,LINC00589,1
Q15633,AC026904.1,1
Q15633,AC022182.1,1
Q15633,SNHG6,1
Q15633,LINC00534,1
Q15633,LINC00535,1
Q15633,AC023590.1,1
Q15633,FER1L6-AS2,1
Q15633,PVT1,1
Q15633,RMRP,1
Q15633,C9orf147,1
Q15633,TTLL11-IT1,1
Q15633,MIR181A2HG,1
Q15633,PPP1R26-AS1,1
Q15633,SNHG7,1
Q15633,LINC00106,1
Q15633,GYG2-AS1,1
Q15633,PCYT1B-AS1,1
Q15633,IGBP1-AS2,1
Q15633,PHKA1-AS1,1
Q15633,JPX,1
Q15633,DIAPH2-AS1,1
Q15633,XIAP-AS1,1
Q15633,SPANXA2-OT1,1
Q15633,FMR1-IT1,1
Q15633,LINC00894,1
P52756,LINC00970,1
P52756,DISC1FP1,1
P52756,LINC00937,1
P52756,RMST,1
P52756,SPATA13,1
P52756,PCDH9-AS2,1
P52756,LINC00333,1
P52756,ARHGEF7-AS2,1
P52756,DHRS4-AS1,1
P52756,LINC00609,1
P52756,LINC00871,1
P52756,DIO2-AS1,1
P52756,AC144833.1,1
P52756,SPATA8-AS1,1
P52756,AC009120.4,1
P52756,LINC00469,1
P52756,LINC00305,1
P52756,AC144450.1,1
P52756,AC096559.1,1
P52756,SLC8A1-AS1,1
P52756,AC073987.1,1
P52756,AC096669.1,1
P52756,AJ239322.1,1
P52756,TTN-AS1,1
P52756,AC007966.1,1
P52756,DIRC3,1
P52756,LINC00687,1
P52756,AC026202.3,1
P52756,AC026167.1,1
P52756,LMCD1-AS1,1
P52756,AC144521.1,1
P52756,ZNF385D-AS1,1
P52756,AC018359.1,1
P52756,PTPRG-AS1,1
P52756,LINC00877,1
P52756,AC004053.1,1
P52756,RPL34-AS1,1
P52756,LINC00500,1
P52756,HAND2-AS1,1
P52756,AC108142.1,1
P52756,NREP-AS1,1
P52756,LY86-AS1,1
P52756,AC073325.1,1
P52756,AC022182.1,1
P52756,LINC00536,1
P52756,CCDC26,1
P52756,DIAPH2-AS1,1
P52756,SPANXA2-OT1,1
P78332,TTLL10-AS1,1
P78332,LINC00982,1
P78332,LINC00337,1
P78332,TMEM51-AS1,1
P78332,PINK1-AS,1
P78332,CDC42-IT1,1
P78332,MDS2,1
P78332,EFCAB14-AS1,1
P78332,CYP4A22-AS1,1
P78332,AGBL4-IT1,1
P78332,GNG12-AS1,1
P78332,ZRANB2-AS2,1
P78332,NEXN-AS1,1
P78332,TTLL7-IT1,1
P78332,DPYD-AS1,1
P78332,DPYD-IT1,1
P78332,MIR137HG,1
P78332,VAV3-AS1,1
P78332,LAMTOR5-AS1,1
P78332,AP4B1-AS1,1
P78332,LINC00623,1
P78332,LINC00624,1
P78332,FLG-AS1,1
P78332,RGS5,1
P78332,LINC00970,1
P78332,DNM3-IT1,1
P78332,DNM3OS,1
P78332,TNR-IT1,1
P78332,MIR181A1HG,1
P78332,IPO9-AS1,1
P78332,LEMD1-AS1,1
P78332,PROX1-AS1,1
P78332,LINC00582,1
P78332,DISC1-IT1,1
P78332,LINC00184,1
P78332,CHRM3-AS2,1
P78332,IDI2-AS1,1
P78332,ADARB2-AS1,1
P78332,LINC00701,1
P78332,LINC00702,1
P78332,CALML3-AS1,1
P78332,LINC00707,1
P78332,SFTA1P,1
P78332,CELF2-AS2,1
P78332,VIM-AS1,1
P78332,NEBL-AS1,1
P78332,ZEB1-AS1,1
P78332,PARD3-AS1,1
P78332,LINC00839,1
P78332,ZNF32-AS3,1
P78332,LINC00840,1
P78332,TMEM72-AS1,1
P78332,LINC00842,1
P78332,FAM170B-AS1,1
P78332,LINC00844,1
P78332,LINC00845,1
P78332,ZNF503-AS1,1
P78332,ZNF503-AS2,1
P78332,LINC00856,1
P78332,ZMIZ1-AS1,1
P78332,TMEM254-AS1,1
P78332,NUTM2A-AS1,1
P78332,ENTPD1-AS1,1
P78332,DNMBP-AS1,1
P78332,TLX1NB,1
P78332,LBX1-AS1,1
P78332,KCNIP2-AS1,1
P78332,PDCD4-AS1,1
P78332,EMX2OS,1
P78332,CASC2,1
P78332,WDR11-AS1,1
P78332,AP006621.5,1
P78332,KRTAP5-AS1,1
P78332,MRPL23-AS1,1
P78332,H19,1
P78332,IGF2-AS,1
P78332,KCNQ1OT1,1
P78332,KCNQ1-AS1,1
P78332,TMEM9B-AS1,1
P78332,SBF2-AS1,1
P78332,MRVI1-AS1,1
P78332,LINC00958,1
P78332,BDNF-AS,1
P78332,LINC00678,1
P78332,WT1-AS,1
P78332,AP003774.1,1
P78332,AP005273.1,1
P78332,AP000439.2,1
P78332,AP001372.2,1
P78332,RAB30-AS1,1
P78332,DISC1FP1,1
P78332,AP000462.2,1
P78332,AP000797.3,1
P78332,LINC00900,1
P78332,KIRREL3-AS1,1
P78332,AP003025.2,1
P78332,CACNA1C-IT3,1
P78332,CACNA1C-AS2,1
P78332,CD27-AS1,1
P78332,C1RL-AS1,1
P78332,LINC00937,1
P78332,LINC00612,1
P78332,A2M-AS1,1
P78332,LINC00987,1
P78332,RASSF8-AS1,1
P78332,OVCH1-AS1,1
P78332,PCED1B-AS1,1
P78332,LINC00592,1
P78332,HOXC5,1
P78332,IFNG-AS1,1
P78332,CLLU1,1
P78332,SOCS2-AS1,1
P78332,RMST,1
P78332,LINC00485,1
P78332,HNF1A-AS1,1
P78332,LINC00349,1
P78332,LINC00388,1
P78332,LINC00442,1
P78332,LINC00621,1
P78332,LINC00327,1
P78332,SPATA13,1
P78332,WASF3-AS1,1
P78332,USP12-AS1,1
P78332,USP12-AS2,1
P78332,LINC00572,1
P78332,LINC00427,1
P78332,LINC00426,1
P78332,TEX26-AS1,1
P78332,LINC00457,1
P78332,ENOX1-AS2,1
P78332,LINC00284,1
P78332,SMIM2-AS1,1
P78332,TPT1-AS1,1
P78332,CPB2-AS1,1
P78332,LINC00563,1
P78332,DLEU2,1
P78332,DLEU1,1
P78332,DLEU7-AS1,1
P78332,RNASEH2B-AS1,1
P78332,LINC00458,1
P78332,LINC00355,1
P78332,PCDH9-AS2,1
P78332,ATXN8OS,1
P78332,LINC00348,1
P78332,LINC00393,1
P78332,LINC00402,1
P78332,LINC00381,1
P78332,MYCBP2-AS1,1
P78332,RNF219-AS1,1
P78332,NDFIP2-AS1,1
P78332,LINC00333,1
P78332,LINC00351,1
P78332,MIR4500HG,1
P78332,LINC00433,1
P78332,LINC00410,1
P78332,LINC00379,1
P78332,MIR17HG,1
P78332,GPC5-IT1,1
P78332,GPC5-AS1,1
P78332,GPC6-AS2,1
P78332,CLDN10-AS1,1
P78332,UBAC2-AS1,1
P78332,NALCN-AS1,1
P78332,FGF14-IT1,1
P78332,LINC00343,1
P78332,LINC00443,1
P78332,MYO16-AS1,1
P78332,COL4A2-AS2,1
P78332,ARHGEF7-AS2,1
P78332,ARHGEF7-IT1,1
P78332,DHRS4-AS1,1
P78332,LINC00609,1
P78332,PTCSC3,1
P78332,LINC00639,1
P78332,LINC00871,1
P78332,LINC00519,1
P78332,FRMD6-AS2,1
P78332,KTN1-AS1,1
P78332,LINC00520,1
P78332,OTX2-AS1,1
P78332,HIF1A-AS2,1
P78332,ACTN1-AS1,1
P78332,DIO2-AS1,1
P78332,LINC00911,1
P78332,SNHG10,1
P78332,AL132796.1,1
P78332,LINC00523,1
P78332,MEG3,1
P78332,MEG8,1
P78332,MEG9,1
P78332,AL132709.1,1
P78332,LINC00524,1
P78332,PWRN1,1
P78332,AC144833.1,1
P78332,GOLGA8M,1
P78332,SRP14-AS1,1
P78332,OIP5-AS1,1
P78332,LINC00926,1
P78332,USP3-AS1,1
P78332,IQCH-AS1,1
P78332,ADPGK-AS1,1
P78332,NTRK3-AS1,1
P78332,LINC00924,1
P78332,NR2F2-AS1,1
P78332,SPATA8-AS1,1
P78332,LINC00923,1
P78332,AC141586.5,1
P78332,LINC00514,1
P78332,AC009134.1,1
P78332,U91319.1,1
P78332,U95743.1,1
P78332,C16orf97,1
P78332,CASC16,1
P78332,CRNDE,1
P78332,AC012322.1,1
P78332,LINC00922,1
P78332,AC009120.4,1
P78332,AC009120.6,1
P78332,LINC00311,1
P78332,LINC00917,1
P78332,FENDRR,1
P78332,AC099684.1,1
P78332,AC091153.4,1
P78332,AC087501.1,1
P78332,LINC00670,1
P78332,COX10-AS1,1
P78332,RAI1-AS1,1
P78332,SMCR5,1
P78332,AC084809.2,1
P78332,AC015849.2,1
P78332,AC003958.2,1
P78332,NBR2,1
P78332,LINC00910,1
P78332,MAP3K14-AS1,1
P78332,AC091132.1,1
P78332,MAPT-AS1,1
P78332,HOXB-AS1,1
P78332,LINC00511,1
P78332,LINC00469,1
P78332,AC125421.1,1
P78332,SNHG16,1
P78332,LINC00470,1
P78332,DLGAP1-AS4,1
P78332,LINC00667,1
P78332,AQP4-AS1,1
P78332,LINC00907,1
P78332,LINC-ROR,1
P78332,LINC00305,1
P78332,LINC00683,1
P78332,CSNK1G2-AS1,1
P78332,AC010649.1,1
P78332,MIR7-3HG,1
P78332,RAB11B-AS1,1
P78332,AC007787.2,1
P78332,AC003956.1,1
P78332,LINC00905,1
P78332,AC005253.2,1
P78332,HPN-AS1,1
P78332,AC002511.1,1
P78332,UPK1A-AS1,1
P78332,ZNF571-AS1,1
P78332,LIPE-AS1,1
P78332,DACT3-AS1,1
P78332,AC006115.3,1
P78332,AC079779.4,1
P78332,AC116609.1,1
P78332,AC144450.1,1
P78332,AC019118.2,1
P78332,LINC00487,1
P78332,AC013460.1,1
P78332,LINC00299,1
P78332,U91324.1,1
P78332,AC010969.1,1
P78332,AC092687.3,1
P78332,AC096559.1,1
P78332,LINC00276,1
P78332,AC104623.2,1
P78332,AC098828.2,1
P78332,AC011752.1,1
P78332,AC018742.1,1
P78332,AC096570.2,1
P78332,AC012506.4,1
P78332,DNAJC27-AS1,1
P78332,AC104699.1,1
P78332,AC013472.3,1
P78332,AGBL5-IT1,1
P78332,LINC00486,1
P78332,AC073218.2,1
P78332,AC012593.1,1
P78332,LINC00211,1
P78332,RMDN2-AS1,1
P78332,CYP1B1-AS1,1
P78332,SLC8A1-AS1,1
P78332,AC016735.1,1
P78332,AC016722.2,1
P78332,AC016722.1,1
P78332,AC010967.2,1
P78332,AC007092.1,1
P78332,AC009970.1,1
P78332,LINC00309,1
P78332,AC007389.3,1
P78332,MEIS1-AS3,1
P78332,AC023115.1,1
P78332,AC007422.1,1
P78332,PCBP1-AS1,1
P78332,ALMS1-IT1,1
P78332,DGUOK-AS1,1
P78332,AC010105.1,1
P78332,AC159540.2,1
P78332,AC109826.1,1
P78332,AC092168.2,1
P78332,AC073987.1,1
P78332,AC096554.1,1
P78332,AC013402.2,1
P78332,AC018730.1,1
P78332,AC010884.1,1
P78332,GACAT1,1
P78332,AC017074.2,1
P78332,AC010982.1,1
P78332,AC009312.1,1
P78332,AC073257.2,1
P78332,AC073257.1,1
P78332,AC018866.1,1
P78332,AC067960.1,1
P78332,AC073409.1,1
P78332,AC023347.1,1
P78332,AC010976.2,1
P78332,AJ239322.1,1
P78332,AC097532.2,1
P78332,AC114763.1,1
P78332,AC096558.1,1
P78332,AC079584.2,1
P78332,TEX41,1
P78332,AC062031.1,1
P78332,AC062032.1,1
P78332,AC007364.1,1
P78332,CCDC148-AS1,1
P78332,AC009313.1,1
P78332,AC009495.3,1
P78332,CERS6-AS1,1
P78332,AC012594.1,1
P78332,AC104088.1,1
P78332,RAPGEF4-AS1,1
P78332,AC017048.2,1
P78332,AC074286.1,1
P78332,TTN-AS1,1
P78332,AC009478.1,1
P78332,AC068196.1,1
P78332,AC007319.1,1
P78332,AC006460.2,1
P78332,AC098617.1,1
P78332,PCGEM1,1
P78332,AC064834.1,1
P78332,ANKRD44-IT1,1
P78332,AC019330.1,1
P78332,CFLAR-AS1,1
P78332,AC016903.2,1
P78332,AC007879.1,1
P78332,AC007879.2,1
P78332,AC006994.2,1
P78332,AC079610.1,1
P78332,VWC2L-IT1,1
P78332,AC012668.2,1
P78332,LINC00607,1
P78332,AC098820.3,1
P78332,DIRC3,1
P78332,AC068489.1,1
P78332,AC010980.2,1
P78332,LINC00471,1
P78332,AC073254.1,1
P78332,AGAP1-IT1,1
P78332,AC107079.1,1
P78332,AC112721.2,1
P78332,AC124861.1,1
P78332,AC104809.2,1
P78332,BOK-AS1,1
P78332,SDCBP2-AS1,1
P78332,UBOX5-AS1,1
P78332,LINC00658,1
P78332,LINC00654,1
P78332,PLCB1-IT1,1
P78332,SNAP25-AS1,1
P78332,LINC00687,1
P78332,MACROD2-IT1,1
P78332,LINC00237,1
P78332,FAM182B,1
P78332,ITCH-IT1,1
P78332,SNHG17,1
P78332,LINC00494,1
P78332,HAR1B,1
P78332,AP001172.2,1
P78332,C21orf91-OT1,1
P78332,LINC00320,1
P78332,LINC00158,1
P78332,LINC00314,1
P78332,LINC00189,1
P78332,BACH1-IT1,1
P78332,LINC00159,1
P78332,LINC00846,1
P78332,PAXBP1-AS1,1
P78332,LINC00945,1
P78332,LINC00649,1
P78332,LINC00310,1
P78332,CBR3-AS1,1
P78332,DSCR4-IT1,1
P78332,DSCR8,1
P78332,AP001042.1,1
P78332,AP001043.1,1
P78332,BRWD1-AS1,1
P78332,DSCAM-IT1,1
P78332,LINC00111,1
P78332,LINC00479,1
P78332,LINC00112,1
P78332,ZNF295-AS1,1
P78332,AP001627.1,1
P78332,ERVH48-1,1
P78332,LINC00322,1
P78332,LINC00313,1
P78332,LINC00319,1
P78332,LINC00334,1
P78332,AC023490.1,1
P78332,ADORA2A-AS1,1
P78332,MIAT,1
P78332,ZNRF3-IT1,1
P78332,RFPL1S,1
P78332,TUG1,1
P78332,LARGE-AS1,1
P78332,LL22NC01-81G9.3,1
P78332,EFCAB6-AS1,1
P78332,LINC00229,1
P78332,LINC00898,1
P78332,CHL1-AS1,1
P78332,AC090044.1,1
P78332,CNTN4-AS2,1
P78332,EGOT,1
P78332,BHLHE40-AS1,1
P78332,AC026202.3,1
P78332,AC026167.1,1
P78332,GRM7-AS3,1
P78332,LMCD1-AS1,1
P78332,SRGAP3-AS1,1
P78332,PRRT3-AS1,1
P78332,GHRLOS,1
P78332,HDAC11-AS1,1
P78332,LINC00620,1
P78332,FGD5-AS1,1
P78332,SH3BP5-AS1,1
P78332,AC144521.1,1
P78332,THRB-AS1,1
P78332,RBMS3-AS3,1
P78332,OSBPL10-AS1,1
P78332,CNOT10-AS1,1
P78332,AC018359.1,1
P78332,C3orf35,1
P78332,ENTPD3-AS1,1
P78332,HHATL-AS1,1
P78332,ZNF197-AS1,1
P78332,KIF9-AS1,1
P78332,ESRG,1
P78332,CACNA2D3-AS1,1
P78332,ARHGEF3-AS1,1
P78332,PTPRG-AS1,1
P78332,LINC00698,1
P78332,SYNPR-AS1,1
P78332,PRICKLE2-AS3,1
P78332,ADAMTS9-AS1,1
P78332,ADAMTS9-AS2,1
P78332,MAGI1-AS1,1
P78332,FOXP1-AS1,1
P78332,FOXP1-IT1,1
P78332,LINC00877,1
P78332,LINC00971,1
P78332,LINC00882,1
P78332,LINC00635,1
P78332,MORC1-AS1,1
P78332,ALDH1L1-AS2,1
P78332,NPHP3-AS1,1
P78332,SLC9A9-AS1,1
P78332,TM4SF1-AS1,1
P78332,CLRN1-AS1,1
P78332,ARHGEF26-AS1,1
P78332,IQCJ-SCHIP1-AS1,1
P78332,TMEM212-AS1,1
P78332,NAALADL2-AS3,1
P78332,NAALADL2-AS2,1
P78332,LINC00578,1
P78332,CCDC39-AS1,1
P78332,SOX2-OT,1
P78332,EHHADH-AS1,1
P78332,FGF12-AS2,1
P78332,LINC00884,1
P78332,LINC00885,1
P78332,AC128709.3,1
P78332,AC024560.3,1
P78332,AC139887.4,1
P78332,AC092535.3,1
P78332,STX18-IT1,1
P78332,STX18-AS1,1
P78332,LINC00504,1
P78332,TAPT1-AS1,1
P78332,AC024132.1,1
P78332,UCHL1-AS1,1
P78332,LNX1-AS2,1
P78332,SRD5A3-AS1,1
P78332,AC107072.2,1
P78332,LINC00989,1
P78332,PCAT4,1
P78332,LINC00575,1
P78332,STPG2-AS1,1
P78332,AC004053.1,1
P78332,LEF1-AS1,1
P78332,RPL34-AS1,1
P78332,SEC24B-AS1,1
P78332,LINC00616,1
P78332,SLC7A11-AS1,1
P78332,LINC00498,1
P78332,LINC00499,1
P78332,LINC00500,1
P78332,HHIP-AS1,1
P78332,AC005150.1,1
P78332,HAND2-AS1,1
P78332,LINC00290,1
P78332,AC108142.1,1
P78332,CTD-3080P12.3,1
P78332,LIFR-AS1,1
P78332,LINC00604,1
P78332,AC008940.1,1
P78332,AC008937.2,1
P78332,PART1,1
P78332,C5orf64,1
P78332,ZBED3-AS1,1
P78332,TMEM161B-AS1,1
P78332,LINC00461,1
P78332,MEF2C-AS1,1
P78332,NR2F1-AS1,1
P78332,AC008592.4,1
P78332,LINC00492,1
P78332,LINC00491,1
P78332,AC010468.2,1
P78332,STARD4-AS1,1
P78332,NREP-AS1,1
P78332,P4HA2-AS1,1
P78332,C5orf56,1
P78332,AC005355.1,1
P78332,TRPC7-AS1,1
P78332,PPP2R2B-IT1,1
P78332,SAP30L-AS1,1
P78332,AC106801.1,1
P78332,AC008691.1,1
P78332,CTD-2270F17.1,1
P78332,PRR7-AS1,1
P78332,LY86-AS1,1
P78332,LINC00518,1
P78332,LINC00240,1
P78332,HCG18,1
P78332,MDC1-AS1,1
P78332,HCG20,1
P78332,LINC00243,1
P78332,HCG21,1
P78332,HCP5,1
P78332,EHMT2-AS1,1
P78332,TDRG1,1
P78332,MLIP-AS1,1
P78332,KCNQ5-IT1,1
P78332,SNHG5,1
P78332,UFL1-AS1,1
P78332,BVES-AS1,1
P78332,TRAF3IP2-AS1,1
P78332,LINC00326,1
P78332,MYB-AS1,1
P78332,LINC00271,1
P78332,STXBP5-AS1,1
P78332,AIRN,1
P78332,RPS6KA2-IT1,1
P78332,LINC00574,1
P78332,AC093627.7,1
P78332,AC147651.1,1
P78332,AC147651.3,1
P78332,PSMG3-AS1,1
P78332,AC073316.1,1
P78332,RNF216-IT1,1
P78332,AC007128.1,1
P78332,AC005281.1,1
P78332,AC006482.1,1
P78332,AC007091.1,1
P78332,AC099342.1,1
P78332,HOXA-AS2,1
P78332,HOXA-AS3,1
P78332,JAZF1-AS1,1
P78332,NPSR1-AS1,1
P78332,AC083864.3,1
P78332,ELMO1-AS1,1
P78332,POU6F2-AS2,1
P78332,LINC00265,1
P78332,AC004988.1,1
P78332,HECW1-IT1,1
P78332,LINC00957,1
P78332,AC073325.1,1
P78332,AC004870.4,1
P78332,AC004870.3,1
P78332,AC020743.2,1
P78332,LINC00174,1
P78332,MAGI2-AS3,1
P78332,STEAP2-AS1,1
P78332,AC002454.1,1
P78332,AC006378.2,1
P78332,AC003092.1,1
P78332,AC003092.2,1
P78332,LHFPL3-AS1,1
P78332,AC073071.1,1
P78332,AC073130.3,1
P78332,AC073130.1,1
P78332,ST7-OT4,1
P78332,ST7-AS2,1
P78332,AC024084.1,1
P78332,AC009264.1,1
P78332,EPHA1-AS1,1
P78332,ATP6V0E2-AS1,1
P78332,AC006372.4,1
P78332,GS1-24F4.2,1
P78332,FAM66D,1
P78332,LINC00681,1
P78332,AC105206.1,1
P78332,EXTL3-AS1,1
P78332,LINC00589,1
P78332,AC026904.1,1
P78332,AC022182.1,1
P78332,LINC00967,1
P78332,CASC9,1
P78332,ZFHX4-AS1,1
P78332,LINC00534,1
P78332,LINC00535,1
P78332,LINC00536,1
P78332,AC023590.1,1
P78332,HAS2-AS1,1
P78332,FER1L6-AS1,1
P78332,FER1L6-AS2,1
P78332,LINC00964,1
P78332,LINC00861,1
P78332,PCAT1,1
P78332,PVT1,1
P78332,CCDC26,1
P78332,AC083843.1,1
P78332,AC084125.4,1
P78332,LINC00583,1
P78332,MIR31HG,1
P78332,CDKN2B-AS1,1
P78332,CNTFR-AS1,1
P78332,MAMDC2-AS1,1
P78332,SMC5-AS1,1
P78332,PCAT7,1
P78332,LINC00476,1
P78332,LINC00587,1
P78332,C9orf147,1
P78332,FAM225B,1
P78332,PAPPA-AS2,1
P78332,TTLL11-IT1,1
P78332,MIR181A2HG,1
P78332,LINC00963,1
P78332,PPP1R26-AS1,1
P78332,SNHG7,1
P78332,TLR8-AS1,1
P78332,GS1-594A7.3,1
P78332,PCYT1B-AS1,1
P78332,JPX,1
P78332,DIAPH2-AS1,1
P78332,LINC00630,1
P78332,MORF4L2-AS1,1
P78332,SLC25A5-AS1,1
P78332,MIR503HG,1
P78332,LINC00632,1
P78332,SPANXA2-OT1,1
P78332,LINC00894,1
P78332,GPR50-AS1,1
P78332,HCFC1-AS1,1
P78332,LINC00278,1
P78332,TTTY11,1
P78332,TTTY15,1
P78332,FAM41AY1,1
P78332,FAM224B,1
P78332,FAM224A,1
P78332,AC022486.1,1
P78332,TTTY14,1
P98175,LINC00982,1
P98175,TMEM51-AS1,1
P98175,PINK1-AS,1
P98175,MDS2,1
P98175,MATN1-AS1,1
P98175,KDM4A-AS1,1
P98175,CYP4A22-AS1,1
P98175,AGBL4-IT1,1
P98175,GNG12-AS1,1
P98175,ZRANB2-AS2,1
P98175,NEGR1-IT1,1
P98175,LAMTOR5-AS1,1
P98175,AP4B1-AS1,1
P98175,LINC00623,1
P98175,LINC00624,1
P98175,FLG-AS1,1
P98175,RUSC1-AS1,1
